id_registro,convocatoria,expediente,ambito,razon_social,nif,titulo_proyecto,puntuacion,estado_en_fuente,subvencion_eur,solicitado_eur,relacion,motivo_sector,nota_revision,fuentes
sector:2017:AEI-010600-2017-137,2017,AEI-010600-2017-137,Transporte y distribución,ASOCIACION LOGISTICA INNOVADORA DE ARAGON,G99299299,DIGITALIZACION DE PROCESOS LOGISTICOS DE ENTREGA DE MERCANCIAS,51.91,concedida_segun_listado,60469.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2017/Documents/Listado_provisional_%20ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""13""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2017/Documents/2-%20Listado_definitivo_ayudas_concedidas_AEI_2017.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""10""}]"
sector:2017:AEI-010300-2017-22,2017,AEI-010300-2017-22,Transporte y distribución,FORO MARITIMO VASCO,G48976823,PROTOTIPO DE EMPUJADOR FLUVIAL PARA EL TRANSPORTE DE MERCANCIAS EN COLOMBIA,50.5,concedida_segun_listado,23716.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2017/Documents/Listado_provisional_%20ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""18""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2017/Documents/2-%20Listado_definitivo_ayudas_concedidas_AEI_2017.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""13""}]"
sector:2017:AEI-010600-2017-215,2017,AEI-010600-2017-215,Transporte y distribución,CITET,,ESTUDIO VIABILIDAD: Propuesta de un nuevo sistema de códigos postales que favorezca la eficiencia operativa y la sostenibilidad en la distribución urbana de mercancías en España y análisis coste-beneficio de su implantación,,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2017/Documents/Listado_provisional_%20ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""1""}]"
sector:2017:AEI-010500-2017-248,2017,AEI-010500-2017-248,Transporte y distribución,ASOCIACIÓN CLÚSTER DE ENVASE Y EMBALAJE DE LA COMUNITAT VALENCIANA,,Desarrollo de una plataforma colaborativa para el desarrollo de soluciones logísticas de negocio interempresa en el marco de la Industria 4.0.,,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2017/Documents/Listado_provisional_%20ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""2""}]"
sector:2017:AEI-010600-2017-128,2017,AEI-010600-2017-128,Transporte y distribución,"ASOCIACIÓN ESPAÑOLA PARA EL IMPULSO Y LA INNOVACIÓN EN LA DOMÓTICA, LA INMÓTICA Y LAS CIUDADES INTELIGENTES - DOMOTYS",,"ESTUDIO DE VIABILIDAD PARA EL DISEÑO DE UNA SOLUCIÓN EDGE COMPUTING BUS, DE INTEGRACIÓN DE SEÑALES Y AUTOMATIZACIÓN DE PROCESOS HÍBRIDOS OT/IT EN UN VEHÍCULO DE TRANSPORTE PÚBLICO COLECTIVO (VTPC)",,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2017/Documents/Listado_provisional_%20ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""7""}]"
sector:2017:AEI-010500-2017-74,2017,AEI-010500-2017-74,Transporte y distribución,AECAE,,Lift connector. Automatización de operaciones e integración de datos en procesos asociados a la cadena de suministro y al desarrollo de pedidos.,,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2017/Documents/Listado_provisional_%20ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""12""}]"
sector:2017:AEI-010600-2017-214,2017,AEI-010600-2017-214,Transporte y distribución,"AGRUPACIÓN EMPRESARIAL INNOVADORA DEL CONOCIMIENTO DE ASTURIAS, A.I.E.",,"Estudio de Viabilidad sobre Trazabilidad inocua e inteligente, control gestión y optimización de procesos industriales exigentes y de almacén",,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2017/Documents/Listado_provisional_%20ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""15""}]"
sector:2020:AEI-010300-2020-69,2020,AEI-010300-2020-69,Transporte y distribución,ASOCIACIÓN CLÚSTER DE MOVILIDAD Y LOGÍSTICA DE EUSKADI,G01387414,Plataforma Colaborativa interempresa para la Distribución Urbana de Mercancías - PC DUM,61,concedida_segun_listado,5174.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""3""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/Listado_definitivo_ayudas_concedidas_AEI_2020.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""2""}]"
sector:2020:AEI-010500-2020-237,2020,AEI-010500-2020-237,Transporte y distribución,FUNDACIÓN PARA EL DESARROLLO DE LAS NUEVAS TECNOLOGÍAS DEL HIDRÓGENO EN ARAGÓN,G22280010,ComputaMeH-Modelado Computacional Dinámico de Mezclas Metano- Hidrógeno en redes de transporte de gas natural,52.94,concedida_segun_listado,23651.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""11""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/Listado_definitivo_ayudas_concedidas_AEI_2020.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""5""}]"
sector:2020:AEI-010500-2020-185,2020,AEI-010500-2020-185,Transporte y distribución,CITET,G85321883,"Microhubs 4.0: Distribución Urbana de Mercancía Conectada, Interoperable, Colaborativa y Sostenible",51.41,concedida_segun_listado,150103.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""12""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/Listado_definitivo_ayudas_concedidas_AEI_2020.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""6""}]"
sector:2020:AEI-010500-2020-229,2020,AEI-010500-2020-229,Transporte y distribución,"CLUSTER DE LAS TECNOLOGIAS INTELIGENTES PARA LAS CIUDADES, LOS EDIFICIOS Y LA INDUSTRIA",,Ecosistema predictivo Kanban para la mejora de procesos productivos y logísticos de almacenaje mediante IA e IoT - Smart Kanban,,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""8""}]"
sector:2020:AEI-010400-2020-219,2020,AEI-010400-2020-219,Transporte y distribución,FUNDACION CEAGA,,Logística colaborativa 4.0,50.5,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_lista%20espera.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""3""}]"
sector:2020:AEI-010500-2020-202,2020,AEI-010500-2020-202,Transporte y distribución,"CLUSTER DE LAS TECNOLOGIAS INTELIGENTES PARA LAS CIUDADES, LOS EDIFICIOS Y LA INDUSTRIA",,Desarrollo de un sistema inteligente de prorización semafórica para rutas de transporte público basado en la ocupación y en la demora mediante soluciones cloud,50.38,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_lista%20espera.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""4""}]"
sector:2020:AEI-010500-2020-105,2020,AEI-010500-2020-105,Transporte y distribución,SECPHO,,"PRIORITY DRONE: Desarrollo de un sistema drone integrado de transporte, end-end, de material de primera necesidad en entorno rural.",50.27,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_lista%20espera.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""5""}]"
sector:2020:AEI-010600-2020-23,2020,AEI-010600-2020-23,Transporte y distribución,ASSOCIACIÓ CLÚSTER DIGITAL DE CATALUNYA,,Integración de tecnología blockchain en la cadena de suministro de la industria vitivinícola,50.11,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_lista%20espera.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""7""}]"
sector:2020:AEI-010500-2020-37,2020,AEI-010500-2020-37,Transporte y distribución,CITET,,"Microhubs 4.0: Distribución Urbana de Mercancía Conectada, Interoperable, Colaborativa y Sostenible",,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_desestimadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""1""}]"
sector:2020:AEI-010500-2020-115,2020,AEI-010500-2020-115,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),,OPTIMIZACIÓN DE LOS PROCESOS DE TRANSPORTE EN TODA LA CADENA DE VALOR,,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_desestimadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""2""}]"
sector:2020:AEI-010500-2020-118,2020,AEI-010500-2020-118,Transporte y distribución,CITET,,MaintRouting - Plataforma compartida de optimización matemática de rutas de mantenimiento en la nube,,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_desestimadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""2""}]"
sector:2020:AEI-010500-2020-119,2020,AEI-010500-2020-119,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),,ROBOTIZACIÓN DE UNA MÁQUINA DE LIMPIEZA Y DESINFECCIÓN EN CENTROS DE DISTRIBUCIÓN,,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_desestimadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""2""}]"
sector:2020:AEI-010500-2020-140,2020,AEI-010500-2020-140,Transporte y distribución,ALIA,,Optimización de la cadena logística de valor a través de simulaciones en laboratorio con entornos funcionales,,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_desestimadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""2""}]"
sector:2020:AEI-010500-2020-196,2020,AEI-010500-2020-196,Transporte y distribución,CITET,,"Green&Digital SCM. Hacia una cadena de suministro hiperconectada. Transparente, sostenible y sustentada sobre modelos de documentación digitales",,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2020/Documents/AEI_2020_Listado_provisional_ayudas_desestimadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""3""}]"
sector:2021b:AEI-010500-2021b-179,2021b,AEI-010500-2021b-179,Transporte y distribución,ASOCIACIÓN CLUSTER DE LA SALUD DE ARAGÓN (ARAHEALTH),G99374050,PHARMAINTEGRA: transformación digital y sostenible de la cadena de suministro farmacéutica,61.13,concedida_segun_listado,144898.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2021-b/Documents/AEI_2021b_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""2""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2021-b/Documents/Listado_definitivo_ayudas_concedidas_AEI_2021b.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""2""}]"
sector:2021b:AEI-010500-2021b-47,2021b,AEI-010500-2021b-47,Transporte y distribución,ASSOCIACIÓ CLUSTER DIGITAL DE CATALUNYA,G66505751,BLOCKCHAIN.4W Integración de tecnología blockchain en la cadena de suministro de la industria vitivinícola,59.59,concedida_segun_listado,131382.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2021-b/Documents/AEI_2021b_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""3""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2021-b/Documents/Listado_definitivo_ayudas_concedidas_AEI_2021b.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""2""}]"
sector:2021b:AEI-010300-2021b-75,2021b,AEI-010300-2021b-75,Transporte y distribución,ASOCIACIÓN CLÚSTER DE MOVILIDAD Y LOGÍSTICA DE EUSKADI,,ESTUDIO DE CASOS DE PLATAFORMAS COLABORATIVAS EN LOGÍSTICA COLABORATIVA - LOCOL,56.3,propuesta_provisional_aprobada,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2021-b/Documents/AEI_2021b_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""5""}]"
sector:2021b:AEI-010500-2021b-204,2021b,AEI-010500-2021b-204,Transporte y distribución,"ASOCIACIÓN ESPAÑOLA DE FABRICANTES EXPORTADORES DE MAQUINARIA PARA CONSTRUCCIÓN, OBRAS PÚBLICAS Y MINERÍA (ANMOPYC)",G50098508,SERVCHAIN - Desarrollo de actividades innovadoras mediante tecnologías de Inteligencia Artificial dirigidas a la servitización de la maquinaria y la toma de decisiones en la cadena de suministro.,56.21,concedida_segun_listado,218275.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2021-b/Documents/AEI_2021b_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""5""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2021-b/Documents/Listado_definitivo_ayudas_concedidas_AEI_2021b.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""3""}]"
sector:2021b:AEI-010500-2021b-112,2021b,AEI-010500-2021b-112,Transporte y distribución,ASOCIACION AERONAUTICA ARAGONESA (AERA),G99171951,"Logística sostenible a farmacias y movilidad inteligente con robots aéreos autónomos, UAS/Drones",54.8,concedida_segun_listado,92501.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2021-b/Documents/AEI_2021b_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""6""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2021-b/Documents/Listado_definitivo_ayudas_concedidas_AEI_2021b.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""4""}]"
