id;comunidad;provincia;territorio;municipio;ambito;prioritario;aplica_auto;requiere_revision;exclusiones;notas;fuente_url
castilla-la-mancha-ciudad-real-herencia;Castilla La Mancha;Ciudad Real;Ciudad Real;Herencia;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-malagon;Castilla La Mancha;Ciudad Real;Ciudad Real;Malagón;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-manzanares;Castilla La Mancha;Ciudad Real;Ciudad Real;Manzanares;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-miguelturra;Castilla La Mancha;Ciudad Real;Ciudad Real;Miguelturra;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-moral-de-calatrava;Castilla La Mancha;Ciudad Real;Ciudad Real;Moral de Calatrava;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-piedrabuena;Castilla La Mancha;Ciudad Real;Ciudad Real;Piedrabuena;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-puertollano;Castilla La Mancha;Ciudad Real;Ciudad Real;Puertollano;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-santa-cruz-de-mudela;Castilla La Mancha;Ciudad Real;Ciudad Real;Santa Cruz de Mudela;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-socuellamos;Castilla La Mancha;Ciudad Real;Ciudad Real;Socuéllamos;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-solana-la;Castilla La Mancha;Ciudad Real;Ciudad Real;Solana, La;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-tomelloso;Castilla La Mancha;Ciudad Real;Ciudad Real;Tomelloso;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-valdepenas;Castilla La Mancha;Ciudad Real;Ciudad Real;Valdepeñas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-villanueva-de-los-infantes;Castilla La Mancha;Ciudad Real;Ciudad Real;Villanueva de los Infantes;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-villarrubia-de-los-ojos;Castilla La Mancha;Ciudad Real;Ciudad Real;Villarrubia de los Ojos;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-ciudad-real-villarta-de-san-juan;Castilla La Mancha;Ciudad Real;Ciudad Real;Villarta de San Juan;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-almarcha-la;Castilla La Mancha;Cuenca;Cuenca;Almarcha, La;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-belmonte;Castilla La Mancha;Cuenca;Cuenca;Belmonte;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-carboneras-de-guadazaon;Castilla La Mancha;Cuenca;Cuenca;Carboneras de Guadazaon;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-casasimarro;Castilla La Mancha;Cuenca;Cuenca;Casasimarro;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-honrubia;Castilla La Mancha;Cuenca;Cuenca;Honrubia;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-horcajo-de-santiago;Castilla La Mancha;Cuenca;Cuenca;Horcajo de Santiago;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-huete;Castilla La Mancha;Cuenca;Cuenca;Huete;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-iniesta;Castilla La Mancha;Cuenca;Cuenca;Iniesta;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-landete;Castilla La Mancha;Cuenca;Cuenca;Landete;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-minglanilla;Castilla La Mancha;Cuenca;Cuenca;Minglanilla;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-mota-del-cuervo;Castilla La Mancha;Cuenca;Cuenca;Mota del Cuervo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-motilla-del-palancar;Castilla La Mancha;Cuenca;Cuenca;Motilla del Palancar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-pedernoso-el;Castilla La Mancha;Cuenca;Cuenca;Pedernoso, El;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-pedroneras-las;Castilla La Mancha;Cuenca;Cuenca;Pedroñeras, Las;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-priego;Castilla La Mancha;Cuenca;Cuenca;Priego;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-provencio-el;Castilla La Mancha;Cuenca;Cuenca;Provencio, El;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-quintanar-del-rey;Castilla La Mancha;Cuenca;Cuenca;Quintanar del Rey;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-san-clemente;Castilla La Mancha;Cuenca;Cuenca;San Clemente;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-sisante;Castilla La Mancha;Cuenca;Cuenca;Sisante;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-tarancon;Castilla La Mancha;Cuenca;Cuenca;Tarancón;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-villaescusa-de-haro;Castilla La Mancha;Cuenca;Cuenca;Villaescusa de Haro;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-villamayor;Castilla La Mancha;Cuenca;Cuenca;Villamayor;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-villamayor-de-santiago;Castilla La Mancha;Cuenca;Cuenca;Villamayor de Santiago;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-cuenca-villanueva-de-la-jara;Castilla La Mancha;Cuenca;Cuenca;Villanueva de la Jara;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-albalate-de-zorita;Castilla La Mancha;Guadalajara;Guadalajara;Albalate de Zorita;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-alcolea-del-pinar;Castilla La Mancha;Guadalajara;Guadalajara;Alcolea del Pinar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-almoguera;Castilla La Mancha;Guadalajara;Guadalajara;Almoguera;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-alovera;Castilla La Mancha;Guadalajara;Guadalajara;Alovera;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-azuqueca-de-henares;Castilla La Mancha;Guadalajara;Guadalajara;Azuqueca de Henares;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-brihuega;Castilla La Mancha;Guadalajara;Guadalajara;Brihuega;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-cabanillas-del-campo;Castilla La Mancha;Guadalajara;Guadalajara;Cabanillas del Campo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-casar-el;Castilla La Mancha;Guadalajara;Guadalajara;Casar, El;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-chiloeches;Castilla La Mancha;Guadalajara;Guadalajara;Chiloeches;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-cifuentes;Castilla La Mancha;Guadalajara;Guadalajara;Cifuentes;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-fontanar;Castilla La Mancha;Guadalajara;Guadalajara;Fontanar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-horche;Castilla La Mancha;Guadalajara;Guadalajara;Horche;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-humanes;Castilla La Mancha;Guadalajara;Guadalajara;Humanes;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-jadraque;Castilla La Mancha;Guadalajara;Guadalajara;Jadraque;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-marchamalo;Castilla La Mancha;Guadalajara;Guadalajara;Marchamalo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-molina-de-aragon;Castilla La Mancha;Guadalajara;Guadalajara;Molina de Aragón;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-mondejar;Castilla La Mancha;Guadalajara;Guadalajara;Mondéjar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-pastrana;Castilla La Mancha;Guadalajara;Guadalajara;Pastrana;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-sacedon;Castilla La Mancha;Guadalajara;Guadalajara;Sacedón;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-siguenza;Castilla La Mancha;Guadalajara;Guadalajara;Sigüenza;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-torija;Castilla La Mancha;Guadalajara;Guadalajara;Torija;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-trijueque;Castilla La Mancha;Guadalajara;Guadalajara;Trijueque;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-trillo;Castilla La Mancha;Guadalajara;Guadalajara;Trillo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-guadalajara-yunquera-de-henares;Castilla La Mancha;Guadalajara;Guadalajara;Yunquera de Henares;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-anover-de-tajo;Castilla La Mancha;Toledo;Toledo;Añover de Tajo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-bargas;Castilla La Mancha;Toledo;Toledo;Bargas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-borox;Castilla La Mancha;Toledo;Toledo;Borox;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-cabanas-de-la-sagra;Castilla La Mancha;Toledo;Toledo;Cabañas de la Sagra;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-casarrubios-del-monte;Castilla La Mancha;Toledo;Toledo;Casarrubios del Monte;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-consuegra;Castilla La Mancha;Toledo;Toledo;Consuegra;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-corral-de-almaguer;Castilla La Mancha;Toledo;Toledo;Corral de Almaguer;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-escalona;Castilla La Mancha;Toledo;Toledo;Escalona;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-fuensalida;Castilla La Mancha;Toledo;Toledo;Fuensalida;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-guardia-la;Castilla La Mancha;Toledo;Toledo;Guardia, La;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-illescas;Castilla La Mancha;Toledo;Toledo;Illescas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-madridejos;Castilla La Mancha;Toledo;Toledo;Madridejos;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-maqueda;Castilla La Mancha;Toledo;Toledo;Maqueda;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-mentrida;Castilla La Mancha;Toledo;Toledo;Méntrida;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-mocejon;Castilla La Mancha;Toledo;Toledo;Mocejón;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-mora;Castilla La Mancha;Toledo;Toledo;Mora;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-navahermosa;Castilla La Mancha;Toledo;Toledo;Navahermosa;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-noblejas;Castilla La Mancha;Toledo;Toledo;Noblejas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-numancia-de-la-sagra;Castilla La Mancha;Toledo;Toledo;Numancia de la Sagra;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
castilla-la-mancha-toledo-ocana;Castilla La Mancha;Toledo;Toledo;Ocaña;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4480&p=20220727&tn=1
